OTUID	FR-001	FR-003	FR-024	FR-025	FR-026	FR-027	FR-030	FR-039	FR-040	FR-051	FR-052	FR-053	FR-054	FR-060	FR-105	FR-110	FR-113	FR-115	FR-116	FR-118	FR-121	FR-125	FR-129	FR-132	FR-139	FR-142	FR-152	FR-156	FR-161	FR-162	FR-166	FR-169	FR-170	FR-173	FR-187	FR-191	FR-192	FR-193	FR-194	FR-195	FR-196	FR-198	FR-200	FR-202	FR-208	FR-211	FR-212	FR-213	FR-214	FR-215	FR-218	FR-221	FR-223	FR-229	FR-241	FR-249	FR-268	FR-275	FR-276	FR-281	FR-282	FR-293	FR-294	FR-298	FR-302	FR-305	FR-310	FR-312	FR-316	FR-328	FR-344	FR-349	FR-376	FR-382	FR-390	FR-393	FR-398	FR-399	FR-400	FR-404	FR-414	FR-419	FR-430	FR-449	FR-450	FR-451	FR-459	FR-460	FR-473	FR-474	FR-495	FR-496	FR-500	FR-503	FR-504	FR-505	FR-506	FR-507	FR-510	FR-539	FR-542	FR-548	FR-551	FR-552	FR-558	FR-568	FR-596	FR-606	FR-617	FR-626	FR-628	FR-643	FR-652	FR-654	FR-664	FR-666	FR-667	FR-672	FR-682	FR-684	FR-696	FR-716	FR-719	FR-721	FR-722	FR-723	FR-726	FR-728	FR-730	FR-734	FR-751	FR-759	FR-767	FR-768	FR-770	FR-772	FR-780	FR-783	FR-788	FR-790	FR-792	FR-812	FR-815	FR-817	FR-820	FR-823	FR-824	FR-825	FR-826	FR-827	FR-828	FR-829	FR-830	FR-835	FR-901	FR-902	Domain	Phylum	Class	Order	Family	Genus	Species
39778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2287	0	0	0	0	0	0	0	0	0	0	0	0	0	1720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1653	0	254	0	0	0	0	0	0	0	1452	0	d__Bacteria	 p__Firmicutes	 c__Negativicutes	 o__Veillonellales	 f__Veillonellaceae	 g__Veillonella	 s__Veillonella dispar
29466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1991	0	0	0	0	0	0	0	0	0	0	0	0	0	14414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3766	0	0	0	0	0	0	0	4870	0	d__Bacteria	 p__Firmicutes	 c__Negativicutes	 o__Veillonellales	 f__Veillonellaceae	 g__Veillonella	 s__Veillonella parvula
450749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Firmicutes	 c__Negativicutes	 o__Veillonellales	 f__Veillonellaceae	 g__Veillonella	 s__Veillonella sp. 6_1_27
1403933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1893	0	d__Bacteria	 p__Firmicutes	 c__Negativicutes	 o__Veillonellales	 f__Veillonellaceae	 g__Veillonella	 s__Veillonella sp. DORA_B_18_19_23
671228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2283	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Firmicutes	 c__Negativicutes	 o__Veillonellales	 f__Veillonellaceae	 g__Veillonella	 s__Veillonella sp. oral taxon 158
1737404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1678	0	0	0	0	2337	0	0	0	0	0	0	0	2266	1602	0	0	0	0	0	379	546	300	0	494	0	0	0	69	0	0	822	140	0	0	41505	684	0	659	0	966	0	0	1765	471	1202	0	0	0	0	0	0	0	2389	0	0	0	2036	778	1239	0	386	0	16496	0	0	0	0	0	0	0	0	0	0	0	680	0	0	520	1912	0	1656	1731	0	0	0	0	2928	0	0	0	11207	1498	1239	0	1569	0	0	0	0	0	0	0	0	1446	2172	0	0	290	0	1759	0	0	0	840	0	0	2322	0	0	2134	0	0	197	16	0	0	0	742	104	0	0	0	0	0	d__Bacteria	 p__Firmicutes	 c__Tissierellia	NA	NA	NA	NA
1737405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	91	46	16	0	19	0	0	0	10	0	0	0	10	0	0	58	36	0	18	0	29	0	0	126	15	0	0	0	0	0	0	0	0	0	0	0	0	51	5	30	0	12	0	58	0	0	0	0	0	0	0	0	0	0	0	49	0	0	63	0	0	29	0	0	0	0	0	0	0	0	0	159	57	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	33	0	59	0	0	0	8	0	0	0	0	0	24	0	0	7	0	0	0	0	34	1	0	0	0	0	0	d__Bacteria	 p__Firmicutes	 c__Tissierellia	 o__Tissierellales	NA	NA	NA
1570339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2601	0	0	0	0	0	1962	599	1350	0	1884	0	0	0	1312	0	0	0	1288	0	0	3181	1123	0	2048	0	583	0	0	1227	3971	0	0	0	0	0	0	0	0	0	0	0	0	1412	786	488	0	182	0	3306	0	0	0	0	0	0	0	0	0	0	0	2989	0	0	3444	0	0	945	0	0	0	0	0	0	0	0	0	2802	788	0	0	0	0	0	0	0	0	0	0	0	1368	0	0	0	1887	0	4472	0	0	0	363	0	0	0	0	0	397	0	0	1986	94	0	0	0	281	134	0	0	0	0	0	d__Bacteria	 p__Firmicutes	 c__Tissierellia	 o__Tissierellales	 f__Peptoniphilaceae	NA	NA
165779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2135	0	0	0	245	0	0	0	0	844	0	0	0	0	0	d__Bacteria	 p__Firmicutes	 c__Tissierellia	 o__Tissierellales	 f__Peptoniphilaceae	 g__Anaerococcus	NA
150022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Firmicutes	 c__Tissierellia	 o__Tissierellales	 f__Peptoniphilaceae	 g__Finegoldia	NA
1260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	782	0	0	0	0	0	0	804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Firmicutes	 c__Tissierellia	 o__Tissierellales	 f__Peptoniphilaceae	 g__Finegoldia	 s__Finegoldia magna
543311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1878	0	0	0	0	0	0	0	0	0	0	0	0	0	265968	2826	0	4520	0	6196	0	0	8225	0	0	0	0	0	0	0	0	0	0	0	0	0	9837	3188	5019	0	1546	0	97415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8810	0	0	0	0	0	0	0	0	0	72147	6295	0	0	0	0	0	0	0	0	0	0	0	5530	0	0	0	0	0	0	0	0	0	3963	0	0	0	0	0	10516	0	0	0	0	0	0	0	5030	438	0	0	0	0	0	d__Bacteria	 p__Firmicutes	 c__Tissierellia	 o__Tissierellales	 f__Peptoniphilaceae	 g__Parvimonas	NA
33033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87421	0	0	0	0	2620	0	0	2936	0	0	0	0	0	0	0	0	0	0	0	0	0	3382	0	1591	0	0	0	28298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3250	0	0	0	0	0	0	0	0	0	22434	2532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1670	0	0	0	0	0	3948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Firmicutes	 c__Tissierellia	 o__Tissierellales	 f__Peptoniphilaceae	 g__Parvimonas	 s__Parvimonas micra
1588755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Firmicutes	 c__Tissierellia	 o__Tissierellales	 f__Peptoniphilaceae	 g__Parvimonas	 s__Parvimonas sp. KA00067
671230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Firmicutes	 c__Tissierellia	 o__Tissierellales	 f__Peptoniphilaceae	 g__Parvimonas	 s__Parvimonas sp. oral taxon 110
713008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Firmicutes	 c__Tissierellia	 o__Tissierellales	 f__Peptoniphilaceae	 g__Parvimonas	 s__Parvimonas sp. oral taxon 393
162289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1751	0	0	0	0	0	0	0	0	386	0	0	0	0	0	d__Bacteria	 p__Firmicutes	 c__Tissierellia	 o__Tissierellales	 f__Peptoniphilaceae	 g__Peptoniphilus	NA
54005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Firmicutes	 c__Tissierellia	 o__Tissierellales	 f__Peptoniphilaceae	 g__Peptoniphilus	 s__Peptoniphilus harei
33031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Firmicutes	 c__Tissierellia	 o__Tissierellales	 f__Peptoniphilaceae	 g__Peptoniphilus	 s__Peptoniphilus lacrimalis
1284708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Firmicutes	 c__Tissierellia	 s__Tissierellia bacterium S7-1-4	NA	NA	NA
1378168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1547	0	0	0	0	0	0	0	1121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1086	0	0	0	0	0	0	0	0	0	0	1898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2329	0	0	0	0	2129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Firmicutes	 s__Firmicutes bacterium ASF500	NA	NA	NA	NA
544448	18	0	13	0	273	0	0	7	4	2	2	0	0	0	18	22	17	16	0	0	119	0	0	0	0	0	52	606	0	23	0	0	7	0	46	109	27	0	0	0	0	0	33	0	0	1592	0	0	0	0	4	261	0	0	0	45	0	25	0	0	0	52	34	0	244	0	74	0	0	0	0	30	12	0	0	0	0	29	329	0	34	0	0	0	0	0	0	69	0	0	24	0	12	0	0	0	0	0	29	0	29	0	0	110	0	0	0	0	0	0	0	33	450	146	0	0	0	17	0	0	0	0	14	0	0	176	140	0	0	18	18	34	0	0	0	0	0	0	0	0	27	48	0	0	0	0	0	0	0	0	0	16	0	0	0	0	d__Bacteria	 p__Tenericutes	NA	NA	NA	NA	NA
31969	213	0	455	0	4592	0	0	87	496	364	477	0	0	0	232	355	389	2643	0	0	609	0	0	0	0	0	1408	183	0	190	0	0	130	0	294	907	299	0	0	0	0	0	533	0	0	1169	0	0	0	0	67	1940	0	0	0	1055	0	2898	0	0	0	231	603	0	1863	0	544	0	0	0	0	707	141	0	0	0	0	248	2029	0	248	0	0	0	0	0	0	526	0	0	181	0	331	0	0	0	0	0	238	0	124	0	0	1705	0	0	0	0	0	0	0	259	2588	595	0	0	0	1613	0	0	0	0	267	0	0	329	1428	0	0	898	122	1888	0	0	0	0	0	0	0	0	832	470	0	0	0	7	0	0	0	0	0	429	0	0	0	0	d__Bacteria	 p__Tenericutes	 c__Mollicutes	NA	NA	NA	NA
186329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Tenericutes	 c__Mollicutes	 o__Acholeplasmatales	NA	NA	NA
2146	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	7	0	0	0	0	39	0	0	0	0	0	0	66	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Tenericutes	 c__Mollicutes	 o__Acholeplasmatales	 f__Acholeplasmataceae	NA	NA
2147	52	0	0	0	0	0	0	10	0	0	0	0	0	0	0	51	0	0	0	0	579	0	0	0	0	0	0	1964	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Tenericutes	 c__Mollicutes	 o__Acholeplasmatales	 f__Acholeplasmataceae	 g__Acholeplasma	NA
1262686	477	0	0	0	0	0	0	402	0	0	0	0	0	0	0	1417	0	0	0	0	4750	0	0	0	0	0	0	0	0	1456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1688	0	0	0	0	0	2347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3148	0	0	0	1610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Tenericutes	 c__Mollicutes	 o__Acholeplasmatales	 f__Acholeplasmataceae	 g__Acholeplasma	 s__Acholeplasma sp. CAG:878
33926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Tenericutes	 c__Mollicutes	 o__Acholeplasmatales	 f__Acholeplasmataceae	 g__Candidatus Phytoplasma	NA
35779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Tenericutes	 c__Mollicutes	 o__Acholeplasmatales	 f__Acholeplasmataceae	 g__Candidatus Phytoplasma	 s__Aster yellows phytoplasma
2085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Tenericutes	 c__Mollicutes	 o__Mycoplasmatales	NA	NA	NA
2092	1	0	1	0	0	0	0	2	0	0	0	0	0	0	3	5	0	0	0	0	7	0	0	0	0	0	2	41	0	4	0	0	0	0	21	6	13	0	0	0	0	0	3	0	0	2722	0	0	0	0	3	7	0	0	0	10	0	0	0	0	0	18	15	0	24	0	5	0	0	0	0	8	3	0	0	0	0	9	26	0	4	0	0	0	0	0	0	7	0	0	4	0	2	0	0	0	0	0	5	0	2	0	0	4	0	0	0	0	0	0	0	1	0	21	0	0	0	6	0	0	0	0	2	0	0	11	12	0	0	8	17	31	0	0	0	0	0	0	0	0	4	18	0	0	0	0	0	0	0	0	0	10	0	0	0	0	d__Bacteria	 p__Tenericutes	 c__Mollicutes	 o__Mycoplasmatales	 f__Mycoplasmataceae	NA	NA
2093	38	0	27	0	0	0	0	14	0	0	0	0	0	0	28	73	247	0	0	0	611	0	0	0	0	0	299	139	0	41	0	0	22	0	33	179	55	0	0	0	0	0	30	0	0	0	0	0	0	0	20	255	0	0	0	86	0	0	0	0	0	44	70	0	294	0	65	0	0	0	0	96	26	0	0	0	0	79	289	0	56	0	0	0	0	0	0	60	0	0	67	0	117	0	0	0	0	0	54	0	25	0	0	110	0	0	0	0	0	0	0	28	0	149	0	0	0	75	0	0	0	0	388	0	0	284	261	0	0	155	57	137	0	0	0	0	0	0	0	0	54	134	0	0	0	0	0	0	0	0	0	32	0	0	0	0	d__Bacteria	 p__Tenericutes	 c__Mollicutes	 o__Mycoplasmatales	 f__Mycoplasmataceae	 g__Mycoplasma	NA
1262904	63616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27510	2309	0	0	0	11150	0	0	0	0	0	0	0	0	28733	0	0	2433	0	57294	0	5695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166041	0	0	0	340256	0	0	0	0	0	1516	0	0	0	0	14859	0	0	0	0	35562	2004	0	0	0	0	0	0	0	1269	0	0	0	0	0	0	18937	0	0	0	0	29000	0	0	0	0	0	7660	0	3022	0	0	103776	0	0	0	0	0	0	0	2333	0	0	0	0	0	0	0	0	0	0	0	0	0	9835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11226	0	0	0	0	0	0	0	0	0	0	3987	0	0	0	0	d__Bacteria	 p__Tenericutes	 c__Mollicutes	 o__Mycoplasmatales	 f__Mycoplasmataceae	 g__Mycoplasma	 s__Mycoplasma sp. CAG:472
1262905	12064	0	0	0	0	0	0	15692	0	0	0	0	0	0	0	38730	0	0	0	0	13629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4952	0	0	0	0	0	0	0	0	11484	0	0	0	0	0	0	0	0	0	0	0	0	11712	0	0	0	0	0	0	0	0	0	5266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1246	0	0	0	0	0	1658	0	0	0	0	0	0	0	0	0	0	0	2600	0	0	0	0	0	0	0	0	0	0	0	3844	0	0	0	0	0	0	0	0	0	12467	0	0	0	0	d__Bacteria	 p__Tenericutes	 c__Mollicutes	 o__Mycoplasmatales	 f__Mycoplasmataceae	 g__Mycoplasma	 s__Mycoplasma sp. CAG:611
